UID_caps;caps_QC01A;caps_QC02A;caps_QC02;caps_QC03;caps_QC04A;caps_QC04B;caps_QC04C;caps_QC04D;caps_QC04E;caps_QC05_1;caps_QC05_2;caps_QC05_DO_QC05_1;caps_QC05_DO_QC05_2;caps_QC06A;caps_QC06B;caps_QC06C;caps_QC06D;caps_QC07;caps_QC08_1;caps_QC08_2;caps_QC08_3;caps_QC08_4;caps_QC08_5;caps_QC09A;caps_QC09B;caps_QC09C;caps_QC09D;caps_QC09E;caps_QC08B_1;caps_QC08B_2;caps_QC08B_3;caps_QC08B_4;caps_QC08B_5;caps_QC09A_2;caps_QC09B_2;caps_QC09C_2;caps_QC09D_2;caps_QC09E_2;caps_ccl_q01;caps_ccl_q02;caps_ccl_q03;caps_ccl_q04;caps_ccl_q05_1;caps_ccl_q05_2;caps_ccl_q05_3;caps_ccl_q05_4;caps_ccl_q05_5;caps_ccl_q05_6;caps_ALEA_C;caps_SliderOrder;caps_Slider_S1;caps_Slider_S2;caps_Slider_S3;caps_Slider_S4;caps_Slider_S5;caps_Choix_QC09A;caps_Choix_QC09B;caps_Choix_QC09C;caps_Choix_QC09D;caps_Choix_QC09E;caps_Choix_QC09A_2;caps_Choix_QC09B_2;caps_Choix_QC09C_2;caps_Choix_QC09D_2;caps_Choix_QC09E_2;caps_Device;caps_Version;caps_QC04_DO_QC04E;caps_QC04_DO_QC04D;caps_QC04_DO_QC04C;caps_QC04_DO_QC04B;caps_QC04_DO_QC04A;caps_QC04_DO_transition;caps_QC06_DO_transition;caps_caps_QC06_DO_QC06D;caps_QC06_DO_QC06C;caps_QC06_DO_QC06B;caps_QC06_DO_QC06A;cal_AGE;cal_DIPL;cal_SEXE;cal_TUU;cal_ZEAT;PDSPLT_INIT;POIDS_INIT;panel;POIDS_caps;PDSPLT_caps;eayy_a3_rec;eayy_a4_rev;eayy_a5;eayy_a5c_rec;eayy_b1_rev;eayy_b10a;eayy_b11;eayy_b11cjt;eayy_b18_rec;eayy_b18c;eayy_b18ccjt;eayy_b18cjt_rec;eayy_b1b;eayy_b1bcjt;eayy_b1cjt_rev;eayy_b2_11a_rec;eayy_b2_11acjt_rec;eayy_b25_rec;eayy_b25cjt_rec;eayy_b5;eayy_b5a_rec;eayy_b5acjt;eayy_b5d_rec;eayy_b6a_12a_rec;eayy_b6b_12b_rec;eayy_b7b_rec;eayy_b8_rec;eayy_b8cjt_rec;eayy_c1_rec;eayy_c1jeu;eayy_c8;eayy_c8a_rec;eayy_c8b_rec;eayy_d1;eayy_d2_rev;eayy_d3;eayy_d5a;eayy_d6;eayy_d7_rev_som;eayy_e1a;eayy_e1b;eayy_e1c;eayy_e1d;eayy_e1e;eayy_e1f1;eayy_e1f2;eayy_e1g;eayy_e1h;eayy_e1i;eayy_e1j;eayy_e2a_rec2;eayy_e2auc2;eayy_e2auc_source2;eayy_e3_som;eayy_e4;eayy_e5;eayy_e6;eayy_f1_rev;eayy_f1a1;eayy_f3_rev;eayy_f4;eayy_f6a;eayy_f7_som;eayy_f7ter;eayy_f9;eayy_g1_1;eayy_g1_2;eayy_g3a;eayy_g3b;eayy_g3c;eayy_g3d;eayy_g5;eayy_g6_1;eayy_g6_2;eayy_g6_3;eayy_g6_4;eayy_g7;eayy_g8a;eayy_g8b;eayy_g8c;eayy_h_c11;eayy_h_teo1;eayy_h5_rev;eayy_i1;eayy_i2;eayy_i8;eayy_i11_rev_22;eayy_i11a_22;eayy_i12_rev_22;eayy_i12a_22;eayy_j1;eayy_k1_rec;eayy_k2_rec;eayy_k3;eayy_pcs29_2020;eayy_pcs18_2020;eayy_pcs6_2020;eayy_pcs6cjt_2020;eayy_typmen5;eayy_vague
887;1;1;1;4;8;8;8;8;8;2;2;1;2;5;9;8;8;2;8;8;8;8;8;2;2;2;1;3;8;8;8;8;8;2;2;2;1;3;8;3;3;9999;3;3;2;2;3;2;1;S2|S1|S5|S4|S3;8;8;8;8;8;2;2;2;1;3;2;2;2;1;3;6666;1;2;3;5;6;4;1;1;5;2;4;3;4;2;2;4;5;0,402138914728915;0,210495720427793;2;0,213562916169558;0,427749958531365;2;1;3;6666;1;6666;6666;6666;10;4;6666;6666;1;6666;6666;2;6666;2;6666;1;1;6666;4;6666;9999;6;6666;6666;1;1;1;1;2;2;6666;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;8;7;1;2;2;4;3;7;6;1;3;5;1;2;5;2;4;4;3;2;1;2;2;2;2;1;4;1;6666;4;1;1;7;1;3;2;1;8;2;6666;3;2;7;3;45;41;4;6666;1;2025
755;1;1;3;4;9;6;9;3;7;5;4;2;1;10;5;10;5;1;9;8;9;10;10;2;2;1;2;10;7;10;9;10;10;2;2;1;2;10;9;4;4;9999;4;4;2;2;3;1;1;S4|S2|S5|S3|S1;10;8;10;9;9;2;2;1;2;10;2;2;1;2;10;Mobile;1;6;4;5;3;2;1;1;4;3;5;2;4;3;2;6;7;1,36421667278704;1,22147870779231;2;1,46483072555592;1,69950749271988;1;4;1;7;7;3;1;6666;7;2;4;10;2;1;1;2;4;2;2;6666;2;1;6666;6666;5;5;6666;4;2;1;1;1;1;2;6666;1;5;2;0;1;2;2;2;1;2;2;2;2;2;2;11;7;1;3;2;5;3;7;6;2;4;4;1;3;2;2;1;1;1;2;1;2;2;2;1;2;4;2;2;4;1;4;1;3;3;9999;2;6666;2;6666;3;3;1;2;52;51;5;6;3;2025
492;2;1;1;4;5;2;2;5;5;3;3;2;1;0;3;4;2;2;2;2;3;7;4;2;2;2;2;8;2;2;3;7;4;2;2;2;2;8;7;4;3;9999;3;5;2;2;4;2;2;S4|S2|S5|S1|S3;7;2;4;2;3;2;2;2;2;8;2;2;2;2;8;Mobile;1;4;3;6;2;5;1;1;4;3;5;2;5;2;1;8;1;2,43193871172388;1,22949242067942;2;1,25491502023789;2,42121818564834;1;3;1;7;5;6666;1;6666;9;3;4;10;2;1;5;4;5;1;1;6666;1;1;6666;4;6666;2;2;2;2;1;1;2;1;1;6666;1;2;9999;0;2;2;2;1;2;2;2;2;2;2;2;12;9;1;4;1;4;1;6;3;2;3;6;0;3;5;2;1;2;2;3;1;2;2;2;1;2;2;3;2;4;1;1;7;1;2;7;1;9;1;2;3;6;7;2;48;48;4;4;3;2025
147;2;1;1;2;8;5;9;6;3;2;2;2;1;5;9;9;6;1;7;5;7;5;9;2;2;2;2;6;7;10;7;5;9;2;2;2;2;6;9;4;4;9999;4;4;2;2;4;2;1;S5|S4|S3|S2|S1;9;5;7;5;7;2;2;2;2;6;2;2;2;2;6;Mobile;1;3;2;4;5;6;1;1;4;2;3;5;4;2;1;6;4;0,193557364872504;0,100762234900659;2;0,108464731974156;0,206042616252;1;3;2;3;1;6666;6666;6666;9;3;4;10;1;1;1;3;2;1;2;1;1;2;1;6;6666;7;4;6666;1;1;1;2;1;1;6666;1;5;2;0;1;2;2;2;2;2;2;2;2;2;2;12;10;1;5;2;5;3;8;6;4;4;6;0;3;7;1;1;4;2;2;5;2;2;1;1;2;3;1;6666;4;2;1;6;1;3;2;1;11;1;3;2;7;9;2;37;36;3;4;1;2025
779;2;1;1;3;10;7;8;6;4;4;4;2;1;8;9;8;10;2;3;9;8;10;8;2;2;1;1;8;3;9;8;10;8;2;2;1;2;7;9;4;4;9999;3;4;1;1;2;1;1;S4|S3|S2|S1|S5;10;8;9;3;8;2;2;1;1;8;2;2;1;2;7;6666;1;6;2;3;4;5;1;1;4;3;2;5;5;3;2;0;7;0,62648430401851;0,632305665770319;2;0,679573934736404;0,737038571529835;1;4;1;7;5;6666;1;1;6;2;2;6;2;2;5;5;5;2;2;6666;1;6666;6666;2;6666;10;3;3;2;1;1;2;1;2;6666;1;5;2;4;2;2;2;1;2;2;2;2;2;2;2;10;6;1;1;2;4;1;8;4;1;3;4;0;3;7;2;4;1;1;1;1;2;1;2;2;2;3;1;3;9999;1;2;6;3;3;9999;1;6;1;1;2;2;5;4;52;51;5;6;3;2024
645;2;2;6666;3;9;6;8;8;5;4;3;2;1;6;5;5;6;9999;8;9;5;3;7;2;2;2;2;8;4;9;4;3;7;2;2;2;2;8;4;3;9999;1;2;2;3;5;2;3;2;S5|S3|S4|S2|S1;7;3;9;5;8;2;2;2;2;8;2;2;2;2;8;Mobile;1;2;5;3;6;4;1;1;5;3;2;4;4;2;2;4;8;0,864504362468031;0,481712684560889;2;0,498943810647915;0,919649141616176;1;1;3;6666;1;6666;6666;6666;10;4;6666;6666;1;6666;6666;4;6666;2;6666;1;1;6666;5;3;6666;5;2;6666;2;1;2;6666;6666;4;1;1;5;2;0;2;2;2;1;2;2;2;2;2;2;2;10;6;1;4;2;4;3;5;5;4;3;3;2;2;5;3;1;5;2;1;1;2;2;1;2;2;5;1;6666;4;2;1;7;4;2;3;1;4;1;2;3;3;2;3;54;54;5;6666;2;2025
1206;2;1;1;3;3;5;6;5;3;4;3;2;1;5;5;7;6;1;6;4;6;3;3;2;2;2;2;7;5;2;6;2;3;2;2;2;2;7;7;4;4;9999;3;3;2;2;3;2;2;S1|S2|S3|S4|S5;6;4;6;3;3;2;2;2;2;7;2;2;2;2;7;Mobile;1;3;6;2;5;4;1;1;5;4;3;2;5;2;2;6;9;1,96398416801936;1,1521000239238;2;1,12589197310362;1,95656626816104;1;4;1;7;5;6666;1;1;9;3;3;8;2;2;5;4;2;2;2;6666;2;6666;6666;3;6666;5;1;6666;2;1;1;3;1;3;2;2;2;2;0;2;2;2;1;2;2;2;2;2;2;2;11;7;1;1;2;4;3;8;4;2;3;4;2;3;8;2;1;2;1;2;1;2;2;1;2;2;2;9999;1;4;2;1;7;2;2;7;1;7;1;2;2;5;8;2;54;54;5;5;3;2025
1419;2;1;1;3;7;7;9;6;8;2;3;2;1;6;7;9;8;2;8;8;8;8;7;2;2;2;1;9;8;8;8;8;7;2;2;2;1;9;7;4;3;9999;5;5;2;3;3;2;2;S3|S1|S4|S5|S2;8;7;8;8;8;2;2;2;1;9;2;2;2;1;9;Mobile;1;2;5;6;3;4;1;1;3;2;4;5;4;3;2;0;2;0,8720778888498;0,68802889380609;2;0,798387265255403;1,08594752611917;1;4;1;7;1;6666;6666;6666;7;2;3;9;1;1;1;2;4;2;1;1;2;1;5;6666;8;10;6666;2;4;1;2;6666;6666;1;6666;1;5;1;1;1;1;2;2;2;2;2;1;2;2;2;12;6;1;3;2;4;1;8;6;2;3;5;1;1;7;1;1;4;2;2;1;1;2;1;1;1;5;1;3;3;2;1;7;3;2;2;1;4;1;2;3;4;1;2;45;41;4;3;4;2025
1657;1;1;1;3;5;4;7;3;0;3;3;2;1;1;2;9;2;1;4;0;4;6;7;1;2;2;2;8;4;0;4;6;7;1;2;2;2;8;5;4;3;9999;3;3;2;2;2;2;2;S5|S4|S3|S2|S1;7;6;4;0;4;1;2;2;2;8;1;2;2;2;8;6666;1;6;5;3;2;4;1;1;3;5;4;2;4;1;1;4;2;0,206261942531679;0,151790326105684;2;0,172611304907099;0,272696784093653;1;4;1;7;1;6666;6666;6666;11;5;4;10;1;1;1;4;2;2;1;1;2;2;5;6;6666;8;4;6666;2;1;1;2;1;1;6666;1;5;2;7;1;2;2;2;1;2;2;2;2;2;2;12;9;1;3;2;3;1;3;4;2;2;1;2;1;3;1;1;2;1;2;5;2;2;2;2;1;5;2;2;4;1;3;1;2;4;6;1;6;1;1;4;7;6;2;37;36;3;4;3;2025
262;2;1;1;1;10;5;3;6;7;2;2;2;1;9;8;7;7;1;7;9;7;9;7;2;2;2;1;8;7;9;7;9;7;2;2;2;1;8;10;4;4;9999;4;4;2;2;4;2;1;S2|S1|S5|S3|S4;9;7;9;7;7;2;2;2;1;8;2;2;2;1;8;Mobile;1;5;3;2;6;4;1;1;4;2;5;3;4;2;2;6;3;2,2923697661527;1,22540541604804;2;1,27021508865248;2,44001280565901;1;4;1;7;1;6666;6666;6666;9;3;4;10;1;1;1;2;2;2;2;1;1;1;5;6666;7;6;6666;6666;4;2;1;2;3;2;6666;1;2;5;1;1;2;2;2;2;2;2;2;2;2;2;12;8;1;1;2;3;1;9;6;3;4;4;1;3;6;2;1;2;2;2;2;2;2;2;1;2;4;2;2;3;1;2;7;3;3;4;1;13;2;6666;1;3;3;2;52;51;5;4;4;2025
1127;1;1;1;2;8;8;10;10;8;1;1;2;1;5;10;10;10;2;10;10;10;10;10;2;2;2;2;5;10;10;10;10;10;2;2;2;2;5;8;4;3;9999;3;5;3;1;3;2;2;S4|S5|S3|S2|S1;10;10;10;10;10;2;2;2;2;5;2;2;2;2;5;6666;1;4;2;6;3;5;1;1;2;5;4;3;6;1;1;8;1;0,47823380760886;0,347370407669501;2;0,39544897632031;0,57684629794081;1;4;1;7;5;6666;1;6666;10;4;4;10;2;1;1;5;5;2;2;6666;1;2;6666;6;6666;9;3;3;2;1;1;2;1;1;6666;1;5;9999;0;1;2;2;1;2;2;2;2;2;1;2;12;9;1;4;2;4;1;8;4;5;4;6;2;2;8;1;1;4;3;3;1;2;2;2;1;2;4;1;3;3;2;1;7;1;3;2;1;8;1;2;4;7;7;2;37;36;3;4;3;2025
1642;1;1;2;3;5;0;5;5;5;4;1;2;1;5;5;5;5;1;5;5;5;5;0;1;2;1;1;10;5;5;5;5;0;1;2;1;1;10;5;4;4;9999;3;3;2;2;3;2;1;S5|S1|S2|S3|S4;5;5;5;0;5;1;2;1;1;10;1;2;1;1;10;6666;1;2;3;5;4;6;1;1;4;3;2;5;4;2;2;4;3;2,21561360440997;1,29846753723772;2;1,31904109916996;2,35667363704865;1;3;1;6;1;6666;6666;1;9;3;2;6;1;2;4;4;9999;2;6666;1;2;6666;3;2;6666;11;4;6666;3;1;2;6666;6666;3;4;1;4;2;0;1;2;1;2;2;2;1;2;2;2;2;7;2;1;0;2;3;3;10;3;2;3;3;1;3;0;2;1;1;1;1;3;2;1;2;2;2;5;1;3;3;2;1;7;4;3;10;1;11;1;1;3;3;8;5;68;66;6;6;4;2025
284;1;1;1;3;10;7;9999;5;9999;1;1;2;1;5;0;9;0;1;3;0;10;7;10;1;1;1;2;5;3;0;10;7;10;1;1;1;2;5;5;3;3;9999;3;3;3;2;3;3;1;S5|S4|S3|S2|S1;10;7;10;0;3;1;1;1;2;5;1;1;1;2;5;Mobile;1;5;4;3;6;2;1;1;3;2;4;5;5;2;1;1;9;0,969669071097418;0,461955553322914;2;0,427896106032047;0,965274566989386;1;4;1;7;1;6666;6666;6666;11;5;6666;6666;1;9999;9999;2;6666;1;6666;1;1;6666;5;6666;9;8;6666;6666;3;1;2;6666;6666;2;6666;1;5;1;9999;1;3;3;1;1;2;2;2;2;3;2;9999;9999;3;0;2;2;1;5;2;1;2;2;9999;3;9999;9999;9999;9999;9999;9999;9999;1;2;2;2;1;2;3;3;3;9999;9999;9999;3;3;10;1;6;1;1;3;6;6;9999;33;32;3;6666;5;2025
850;2;1;9999;4;9999;4;6;9999;9999;4;1;1;2;9999;9999;7;3;2;3;7;5;5;5;2;2;2;2;6;3;7;5;5;5;2;2;2;2;6;7;4;3;9999;3;5;2;2;3;2;1;S2|S5|S1|S4|S3;5;3;5;5;7;2;2;2;2;6;2;2;2;2;6;6666;1;4;5;2;6;3;1;1;2;5;4;3;7;2;1;6;7;0,470836036233234;0,364477135156246;2;0,440622537946902;0,56439650380273;2;5;3;6666;5;6666;1;6666;10;4;6666;6666;2;6666;6666;2;6666;2;6666;6666;9999;6666;6666;6666;8;11;6666;6666;1;1;2;6666;6666;3;2;2;4;3;3;2;2;2;1;2;2;2;2;2;2;2;9;8;1;2;2;3;3;4;9999;1;2;9999;0;3;6;1;1;2;1;2;1;2;2;2;1;2;3;1;6666;4;2;2;6;2;4;7;1;7;1;2;3;5;5;1;43;41;4;6666;1;2025
1120;2;1;1;5;10;5;10;10;5;5;4;2;1;10;10;10;10;1;10;1;10;10;1;2;2;2;2;10;8;1;10;10;1;2;2;2;2;10;10;4;4;9999;4;4;1;1;4;1;1;S1|S2|S5|S3|S4;10;1;10;1;10;2;2;2;2;10;2;2;2;2;10;Mobile;1;5;6;4;2;3;1;1;3;4;2;5;6;2;2;0;9;0,163255343422049;0,0833819237809114;2;0,0798817515435268;0,154723451076661;1;7;3;6666;5;6666;1;6666;11;5;6666;6666;2;6666;6666;4;6666;1;6666;6666;1;6666;6666;4;6666;1;3;6666;1;1;1;1;1;1;6666;1;5;1;1;2;2;2;1;2;2;2;2;2;2;2;8;6;1;0;2;4;1;10;2;3;3;2;1;2;1;4;4;2;1;2;1;2;2;2;1;2;3;1;6666;4;1;1;7;2;4;2;1;8;2;6666;2;1;2;2;47;47;4;6666;1;2025
653;1;1;1;3;10;10;10;8;10;1;1;2;1;10;10;10;5;2;10;7;10;10;10;2;2;2;2;8;10;7;10;10;10;2;2;2;2;8;7;4;4;9999;3;5;1;1;5;1;2;S1|S2|S4|S3|S5;10;7;10;10;10;2;2;2;2;8;2;2;2;2;8;Mobile;1;4;5;3;6;2;1;1;4;2;5;3;4;2;2;1;9;0,423099043007936;0,271653214048137;2;0,264330449540619;0,450112470286425;1;2;1;5;1;6666;6666;1;10;4;3;8;1;2;5;5;7;2;2;2;2;6666;1;10;6666;11;2;1;2;1;2;6666;6666;1;6666;2;4;2;0;1;2;2;1;2;2;2;2;2;1;2;10;7;1;1;1;4;3;6;6;5;4;4;3;2;10;4;4;5;4;2;1;2;2;2;1;2;3;2;2;4;2;1;7;2;3;1;1;8;1;3;3;2;2;2;43;41;4;3;3;2025
1133;2;2;6666;3;7;8;5;9999;8;3;3;1;2;5;5;5;5;2;5;6;6;4;6;2;2;2;2;5;5;6;6;4;6;2;2;2;2;5;0;3;3;1;3;4;3;1;3;3;2;S4|S1|S2|S5|S3;6;6;6;5;4;2;2;2;2;5;2;2;2;2;5;6666;1;6;4;2;5;3;1;1;5;3;4;2;3;1;1;6;5;0,988084540136182;0,970501430032191;2;1,1486932365394;1,3745347639606;1;4;1;5;1;6666;6666;6666;11;5;1;1;1;1;1;2;4;2;1;1;1;1;2;6666;7;5;6666;2;2;1;2;6666;6666;2;6666;1;2;5;3;1;2;2;2;2;2;2;2;2;2;2;11;9;1;2;2;4;1;8;4;5;3;3;0;3;4;2;1;3;2;2;1;2;2;2;1;2;5;2;2;9999;2;1;7;2;3;3;1;3;1;2;2;5;7;3;52;51;5;4;3;2025
1479;1;1;3;3;8;5;3;6;7;3;3;2;1;3;3;5;3;2;9999;9999;9999;9999;9999;2;2;2;2;8;4;4;4;4;3;2;2;2;2;8;6;4;3;9999;3;3;2;3;3;2;2;S5|S4|S3|S2|S1;6666;6666;6666;6666;6666;2;2;2;2;8;2;2;2;2;8;Mobile;1;6;4;3;2;5;1;1;3;2;5;4;4;2;2;6;4;2,02295671601842;1,09317572180601;2;1,15455540288693;2,15343013513772;1;5;2;2;1;6666;6666;6666;8;3;2;6;1;1;1;4;4;2;2;1;1;1;2;3;6666;11;1;2;2;1;2;6666;6666;3;1;2;3;3;1;2;2;2;2;2;2;1;2;2;2;1;6;2;2;1;2;2;3;5;3;4;3;4;0;3;3;1;1;2;3;2;1;2;1;2;2;2;3;1;6666;4;2;1;7;3;3;2;1;11;1;3;3;3;1;5;55;55;5;6;2;2025
521;1;1;3;4;8;8;8;5;8;2;2;1;2;8;8;8;5;1;5;5;5;5;5;2;2;2;1;8;5;5;5;5;5;2;2;2;1;8;6;2;2;9999;3;3;3;1;3;3;2;S1|S2|S4|S5|S3;5;5;5;5;5;2;2;2;1;8;2;2;2;1;8;6666;1;5;3;4;2;6;1;1;4;3;2;5;6;2;1;1;4;0,31200205268436;0,157204135126232;2;0,153474646058462;0,295713163790897;1;3;2;2;5;6666;1;6666;10;4;4;10;2;9999;9999;4;6666;1;6666;6666;1;6666;6666;6;6666;2;4;6666;1;1;1;3;1;1;6666;1;4;1;1;2;2;2;1;2;2;2;2;2;2;2;11;9;9996;0;2;5;1;7;4;2;2;3;0;2;5;1;1;2;3;4;1;2;2;2;1;2;3;1;6666;3;2;1;7;3;3;3;1;11;1;3;3;7;7;1;38;36;3;6666;1;2025
39;2;1;1;3;9;1;10;9;9;3;3;1;2;7;8;10;10;1;5;5;8;5;8;2;2;2;1;8;5;5;8;5;8;2;2;2;1;8;8;4;3;9999;4;5;2;3;3;2;2;S5|S4|S3|S2|S1;8;5;8;5;5;2;2;2;1;8;2;2;2;1;8;6666;1;4;5;6;3;2;1;1;3;4;2;5;6;3;2;4;2;0,781853114228399;0,684326615273249;2;0,799422956902996;0,883082594443166;1;5;3;6666;5;6666;1;6666;4;1;6666;6666;2;6666;6666;6;6666;1;6666;6666;1;6666;6666;3;6666;6;6666;6666;1;1;1;2;1;3;2;2;3;3;2;2;2;2;1;2;2;2;2;2;2;2;6;4;1;0;2;1;3;7;3;1;2;4;0;3;3;2;1;1;1;1;1;2;1;2;2;2;3;1;6666;9999;1;3;1;3;4;6;1;7;1;3;3;5;8;5;54;54;5;6666;1;2025
337;2;1;1;3;5;2;5;2;5;4;4;2;1;5;5;9999;2;2;4;7;4;7;7;2;2;1;1;7;4;7;4;7;7;2;2;1;1;7;10;4;3;1;4;3;2;2;2;2;2;S4|S1|S5|S2|S3;7;7;7;4;4;2;2;1;1;7;2;2;1;1;7;6666;1;3;5;4;6;2;1;1;4;3;5;2;4;3;1;1;9;1,69477267139543;1,61772578187144;2;1,86539545142448;2,11061497250446;1;4;1;7;5;6666;1;1;5;1;3;8;2;2;6;2;4;2;2;6666;1;6666;6666;6666;7;11;6666;2;3;1;2;6666;6666;1;6666;1;5;1;3;1;2;2;1;2;2;2;2;2;2;2;12;8;1;1;2;4;1;8;4;4;3;4;0;2;3;2;1;1;2;1;1;2;2;2;1;2;2;3;2;4;1;2;4;3;2;8;1;6;1;1;2;5;4;3;53;51;5;5;4;2025
1103;1;1;3;3;7;5;9;6;5;4;3;1;2;6;5;9;5;1;5;5;5;5;7;1;2;1;2;8;6;6;5;5;6;1;2;1;2;8;6;4;3;9999;3;3;2;2;5;2;2;S5|S3|S4|S2|S1;7;5;5;5;5;1;2;1;2;8;1;2;1;2;8;Mobile;1;5;2;6;3;4;1;1;3;2;4;5;5;2;2;6;4;0,739546403748818;0,524996708479438;2;0,519264399405241;0,736669649523808;1;5;3;6666;5;6666;1;6666;8;3;6666;6666;2;6666;6666;2;6666;2;6666;6666;1;6666;6666;6666;7;6;6666;6666;1;1;1;2;1;4;1;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;6;4;1;2;2;3;3;5;4;4;3;5;1;3;3;3;1;1;1;2;1;2;1;2;2;2;4;1;6666;4;1;2;2;3;2;3;1;6;8;6666;3;2;7;5;52;51;5;6666;1;2025
409;2;1;1;4;5;5;6;5;5;4;3;2;1;5;5;7;3;1;4;5;5;5;5;2;2;2;2;8;4;5;5;5;5;2;2;2;2;8;6;4;3;9999;3;3;2;2;3;2;1;S4|S1|S5|S2|S3;5;5;5;4;5;2;2;2;2;8;2;2;2;2;8;Mobile;1;6;4;2;3;5;1;1;3;4;2;5;3;2;2;1;4;1,60732276523158;1,52002880648689;2;1,57070426628921;1,81987032210307;1;5;2;3;1;6666;6666;6666;8;3;4;10;1;1;1;2;2;2;2;2;1;1;1;6666;7;5;6666;6666;1;1;1;2;1;3;2;2;4;5;1;1;2;2;2;2;2;2;2;2;2;2;7;6;3;2;2;4;3;7;4;4;4;4;1;3;7;2;1;2;3;2;1;1;2;2;1;2;2;1;6666;3;1;2;6;4;9999;9999;1;9999;1;9999;1;4;9999;1;52;51;5;4;1;2025
154;2;2;6666;9999;9999;9999;9999;9999;9999;9999;9999;2;1;9999;9999;9999;9999;9999;9999;5;9999;9999;9999;9999;9999;9999;9999;9999;3;0;7;0;1;2;2;2;2;5;5;4;4;9999;3;3;9999;9999;9999;9999;2;S1|S2|S3|S4|S5;6666;5;6666;6666;6666;6666;6666;6666;6666;6666;2;2;2;2;5;Mobile;1;4;6;2;5;3;1;1;4;5;2;3;6;2;1;8;1;1,18773781644167;0,604983988009189;2;0,640589095971475;1,12600993209413;1;3;1;5;5;6666;1;6666;10;4;4;10;2;1;5;4;4;1;2;6666;1;1;6666;6;6666;7;4;4;3;1;1;1;2;1;6666;1;5;2;0;1;2;9999;9999;9999;9999;9999;9999;9999;9999;9999;12;9;1;0;1;4;3;7;6;3;3;4;0;3;5;2;9999;2;2;9999;9999;1;2;2;1;2;3;2;2;9999;1;3;5;1;2;8;1;7;1;2;2;7;6;2;37;36;3;5;5;2025
680;2;2;6666;2;5;5;5;5;5;3;9999;1;2;5;4;7;7;9999;9999;9999;9999;9999;9999;2;2;2;2;9999;10;10;10;10;10;2;2;2;2;5;9999;3;9999;1;3;3;2;3;3;3;2;S1|S2|S4|S5|S3;6666;6666;6666;6666;6666;2;2;2;2;6666;2;2;2;2;5;Mobile;1;6;3;2;4;5;1;1;4;2;3;5;4;4;2;6;7;2,65370851287435;2,94627043410413;2;3,590703565325;3,17628715166043;1;4;1;9999;8;6666;6666;6666;1;1;6666;6666;2;1;3;6666;9999;6666;9999;6666;6666;2;6666;6666;6666;6666;6666;6666;4;2;2;6666;6666;5;7;9999;2;9999;0;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;7;2;9996;0;2;6;9999;7;7;7;9999;7;9999;3;6;4;9999;9999;9999;9999;9999;2;2;2;1;2;5;9999;9999;9999;9999;4;7;4;9999;6;9999;6666;9999;6666;4;9999;9999;5;9999;9999;9999;5;5;2025
1187;2;1;2;3;8;7;8;8;5;4;3;2;1;5;3;8;3;1;3;8;9999;8;8;1;2;2;2;4;3;8;4;8;8;1;2;2;2;4;5;3;3;9999;3;3;4;3;3;3;1;S4|S1|S2|S3|S5;8;6666;8;3;8;1;2;2;2;4;1;2;2;2;4;Mobile;1;6;5;4;3;2;1;1;4;5;2;3;5;3;1;4;5;0,460828260189696;0,465359841824359;2;0,524720320022251;0,542312736961218;1;4;1;7;1;6666;6666;6666;7;2;4;10;1;1;1;2;2;2;2;1;1;1;5;6666;7;2;6666;6666;2;1;2;6666;6666;1;6666;1;5;1;0;1;2;2;2;2;2;2;2;2;1;2;13;10;1;4;1;4;1;5;4;2;3;3;0;3;5;1;1;1;1;1;1;2;2;2;2;1;4;3;2;4;1;1;7;3;3;6;1;5;1;1;2;5;7;2;63;61;6;3;3;2025
1034;2;1;1;3;7;6;6;6;5;4;3;2;1;5;6;5;5;9999;5;9999;9999;9999;9999;2;2;1;2;8;5;5;5;5;5;2;2;1;2;8;5;3;3;9999;3;2;3;9999;3;3;1;S1|S2|S3|S4|S5;5;6666;6666;6666;6666;2;2;1;2;8;2;2;1;2;8;6666;1;6;3;2;4;5;1;1;3;5;4;2;5;3;2;4;2;0,519471646876559;0,466152603928863;2;0,526758749902487;0,611437104053938;1;7;3;6666;5;6666;1;6666;6;2;6666;6666;2;6666;6666;4;6666;2;6666;6666;2;6666;6666;9999;6666;3;9999;6666;1;1;1;1;1;3;4;1;5;2;0;9999;9999;9999;1;9999;9999;9999;9999;9999;9999;9999;6;4;1;1;2;3;3;7;2;2;9999;5;0;3;6;3;3;1;2;1;1;2;1;2;2;2;3;1;6666;9999;2;2;7;3;3;7;1;7;1;2;3;3;6;5;56;56;5;6666;1;2025
